Date,TMUS_Close,TMUS_Volume,^FTSE_Close,^FTSE_Volume,TSLA_Close,TSLA_Volume,MU_Close,MU_Volume,FITB_Close,FITB_Volume,MRNA_Close,MRNA_Volume,^GSPC_Close,^GSPC_Volume,SBUX_Close,SBUX_Volume,AAPL_Close,AAPL_Volume,PEP_Close,PEP_Volume,BABA_Close,BABA_Volume,^VIX_Close,^VIX_Volume,^IXIC_Close,^IXIC_Volume,AAL_Close,AAL_Volume
2016-10-14,46.22999954223633,2231000.0,7013.60009765625,846003100.0,39.301998138427734,21349500.0,17.1299991607666,23539800.0,19.799999237060547,17027600.0,,,2132.97998046875,3228150000.0,53.08000183105469,6430100.0,29.407499313354492,142608800.0,106.83000183105469,4788600.0,101.8499984741211,12789500.0,16.1200008392334,0.0,5214.16015625,1594480000.0,38.650001525878906,8871200.0
2016-10-17,46.52000045776367,1700100.0,6947.60009765625,705888600.0,38.79199981689453,22770500.0,16.989999771118164,12657800.0,19.579999923706055,8249100.0,,,2126.5,2830390000.0,52.7599983215332,5223500.0,29.387500762939453,94499600.0,106.8499984741211,4104400.0,102.83999633789062,10351700.0,16.209999084472656,0.0,5199.81982421875,1424270000.0,38.58000183105469,5602000.0
2016-10-18,47.349998474121094,2836000.0,7000.10009765625,795838600.0,39.81999969482422,28402500.0,17.40999984741211,20185700.0,19.8700008392334,9141300.0,,,2139.60009765625,3170000000.0,52.61000061035156,6550400.0,29.36750030517578,98214000.0,106.94999694824219,3850000.0,103.33999633789062,11107200.0,15.279999732971191,0.0,5243.83984375,1474430000.0,39.349998474121094,10538200.0
2016-10-19,47.31999969482422,2955700.0,7021.89990234375,798401200.0,40.71200180053711,34956000.0,17.219999313354492,18629500.0,20.520000457763672,17204900.0,,,2144.2900390625,3362670000.0,53.150001525878906,9095300.0,29.280000686645508,80138400.0,106.26000213623047,4330600.0,103.93000030517578,8918900.0,14.40999984741211,0.0,5246.41015625,1546960000.0,40.630001068115234,12764200.0
2016-10-20,47.04999923706055,2373000.0,7026.89990234375,819201600.0,39.81999969482422,25364500.0,17.200000762939453,17129700.0,21.020000457763672,17496800.0,,,2141.340087890625,3337170000.0,53.59000015258789,9286800.0,29.264999389648438,96503200.0,105.87000274658203,3751600.0,103.8499984741211,7109800.0,13.75,0.0,5241.830078125,1741820000.0,40.59000015258789,14695900.0
2016-10-21,46.75,5837900.0,7020.5,735110600.0,40.018001556396484,14717000.0,16.940000534057617,18710300.0,21.209999084472656,6436300.0,,,2141.159912109375,3448850000.0,53.630001068115234,6767200.0,29.149999618530273,92770800.0,105.62000274658203,3615400.0,103.94000244140625,8073100.0,13.34000015258789,0.0,5257.39990234375,1649470000.0,39.900001525878906,9981500.0
2016-10-24,51.189998626708984,21198300.0,6986.39990234375,657275100.0,40.551998138427734,13758000.0,17.059999465942383,13838700.0,21.309999465942383,5864400.0,,,2151.330078125,3357320000.0,54.18000030517578,6919700.0,29.412500381469727,94154800.0,107.30999755859375,5126000.0,104.5,10898800.0,13.020000457763672,0.0,5309.830078125,1531970000.0,39.83000183105469,6466300.0
2016-10-25,49.599998474121094,11909500.0,7017.60009765625,836098700.0,40.46799850463867,12225000.0,17.540000915527344,27444000.0,21.280000686645508,7439100.0,,,2143.159912109375,3751340000.0,53.66999816894531,6052800.0,29.5625,192516000.0,107.2300033569336,3756300.0,104.22000122070312,8985700.0,13.460000038146973,0.0,5283.39990234375,1579490000.0,39.689998626708984,6019900.0
2016-10-26,49.5,11194000.0,6958.10009765625,911701300.0,40.448001861572266,28164000.0,17.639999389648438,23610500.0,21.670000076293945,6615700.0,,,2139.429931640625,3775200000.0,53.630001068115234,5817800.0,28.897499084472656,264536800.0,107.06999969482422,3440700.0,102.77999877929688,7579800.0,14.239999771118164,0.0,5250.27001953125,1725900000.0,39.31999969482422,10112300.0
2016-10-27,49.5,4161600.0,6986.60009765625,932928900.0,40.801998138427734,65468500.0,17.530000686645508,21198300.0,21.81999969482422,8360200.0,,,2133.0400390625,4204830000.0,53.59000015258789,7900000.0,28.6200008392334,138248000.0,106.62999725341797,4205300.0,102.37999725341797,8807100.0,15.359999656677246,0.0,5215.97021484375,1918690000.0,39.90999984741211,6542100.0
2016-10-28,49.349998474121094,3227800.0,6996.2998046875,927919200.0,39.99399948120117,21400500.0,17.200000762939453,20832400.0,21.610000610351562,5832400.0,,,2126.409912109375,4019510000.0,53.529998779296875,6620300.0,28.43000030517578,151446800.0,107.06999969482422,3378900.0,101.93000030517578,8479500.0,16.190000534057617,0.0,5190.10009765625,1895970000.0,40.060001373291016,6710700.0
2016-10-31,49.72999954223633,3529000.0,6954.2001953125,786510100.0,39.54600143432617,23461500.0,17.15999984741211,23267600.0,21.760000228881836,6959500.0,,,2126.14990234375,3922400000.0,53.06999969482422,9142500.0,28.385000228881836,105677600.0,107.19999694824219,3141700.0,101.69000244140625,15837900.0,17.059999465942383,0.0,5189.14013671875,1707260000.0,40.599998474121094,5961100.0
2016-11-01,49.290000915527344,2804400.0,6917.10009765625,757445500.0,38.15800094604492,35300000.0,16.979999542236328,27146100.0,21.850000381469727,6928300.0,,,2111.719970703125,4532160000.0,52.5,15425800.0,27.872499465942383,175303200.0,106.70999908447266,4289600.0,101.1500015258789,21287300.0,18.559999465942383,0.0,5153.580078125,1878650000.0,39.79999923706055,9028700.0
2016-11-02,49.18000030517578,3279600.0,6845.39990234375,773904700.0,37.604000091552734,21267000.0,16.68000030517578,24949700.0,21.6200008392334,5955600.0,,,2097.93994140625,4248580000.0,52.97999954223633,10851700.0,27.897499084472656,113326800.0,106.70999908447266,3679200.0,98.51000213623047,36939900.0,19.31999969482422,0.0,5105.56982421875,2105870000.0,39.709999084472656,5274500.0
2016-11-03,49.52000045776367,4088300.0,6790.5,1051387600.0,37.48400115966797,13265000.0,16.6200008392334,17255100.0,21.420000076293945,5409500.0,,,2088.659912109375,3886740000.0,51.77000045776367,21847300.0,27.457500457763672,107730400.0,106.62999725341797,3447700.0,97.75,17412600.0,22.079999923706055,0.0,5058.41015625,2107720000.0,39.380001068115234,6006500.0
2016-11-04,49.349998474121094,3261000.0,6693.2998046875,875842600.0,38.11199951171875,25730000.0,16.68000030517578,18026600.0,21.209999084472656,8043800.0,,,2085.179931640625,3837860000.0,52.75,21956800.0,27.209999084472656,123348000.0,105.80999755859375,2897600.0,97.56999969482422,9048500.0,22.510000228881836,0.0,5046.3701171875,2015130000.0,39.7400016784668,6717500.0
2016-11-07,50.349998474121094,3851400.0,6806.89990234375,862189600.0,38.641998291015625,19350500.0,17.3799991607666,21673200.0,21.899999618530273,6174300.0,,,2131.52001953125,3736060000.0,54.4900016784668,14916800.0,27.602500915527344,130240000.0,106.95999908447266,5469100.0,99.3499984741211,11198300.0,18.709999084472656,0.0,5166.169921875,1914310000.0,41.4900016784668,8334200.0
2016-11-08,50.459999084472656,1867900.0,6843.10009765625,807294400.0,38.987998962402344,16338000.0,17.40999984741211,18062700.0,21.649999618530273,7178300.0,,,2139.56005859375,3916930000.0,54.619998931884766,9352000.0,27.764999389648438,97016800.0,108.72000122070312,4671000.0,99.8499984741211,8091100.0,18.739999771118164,0.0,5193.490234375,1736100000.0,41.70000076293945,5725800.0
2016-11-09,53.0099983215332,7569500.0,6911.7998046875,1364332200.0,38.012001037597656,40865500.0,17.200000762939453,33873300.0,22.950000762939453,14189600.0,,,2163.260009765625,6264150000.0,54.58000183105469,13727800.0,27.719999313354492,236705600.0,107.25,6515800.0,96.66999816894531,20948000.0,14.380000114440918,0.0,5251.06982421875,2824560000.0,42.40999984741211,8392100.0
2016-11-10,52.18000030517578,10527700.0,6828.0,1691621700.0,37.06999969482422,33751500.0,16.989999771118164,30282200.0,23.739999771118164,13716000.0,,,2167.47998046875,6451640000.0,53.56999969482422,13621700.0,26.947500228881836,228538000.0,103.25,9095200.0,94.33999633789062,27346700.0,14.739999771118164,0.0,5208.7998046875,2984360000.0,42.29999923706055,8665900.0
2016-11-11,52.540000915527344,3596300.0,6730.39990234375,1079211900.0,37.71200180053711,19942500.0,17.670000076293945,31043300.0,24.469999313354492,10993600.0,,,2164.449951171875,4988050000.0,53.93000030517578,8436400.0,27.107500076293945,136575600.0,103.19000244140625,5888400.0,92.98999786376953,23725800.0,14.170000076293945,0.0,5237.10986328125,2285050000.0,42.93000030517578,6623500.0
2016-11-14,52.91999816894531,6746800.0,6753.2001953125,1053182100.0,36.290000915527344,32761000.0,17.709999084472656,26313300.0,25.270000457763672,12132000.0,,,2164.199951171875,5367200000.0,54.220001220703125,10489800.0,26.427499771118164,204702000.0,101.38999938964844,7248800.0,89.7699966430664,27356200.0,14.479999542236328,0.0,5218.39990234375,2369190000.0,43.400001525878906,7773600.0
2016-11-15,53.459999084472656,4366200.0,6792.7001953125,1123112200.0,36.75400161743164,19510000.0,18.100000381469727,25153900.0,25.670000076293945,9359100.0,,,2180.389892578125,4543860000.0,54.59000015258789,9588000.0,26.77750015258789,129058000.0,101.8499984741211,5672300.0,91.0,16723000.0,13.369999885559082,0.0,5275.6201171875,2156500000.0,44.7599983215332,13166600.0
2016-11-16,52.72999954223633,4223300.0,6749.7001953125,850998000.0,36.7859992980957,17172000.0,18.239999771118164,21629000.0,24.899999618530273,10863300.0,,,2176.93994140625,3830590000.0,55.439998626708984,10779200.0,27.497499465942383,235362000.0,101.70999908447266,3962900.0,92.86000061035156,14079700.0,13.720000267028809,0.0,5294.580078125,2057140000.0,44.45000076293945,6167000.0
2016-11-17,53.38999938964844,2805800.0,6794.7001953125,826252500.0,37.731998443603516,24435500.0,19.18000030517578,45958100.0,25.43000030517578,6275700.0,,,2187.1201171875,3809160000.0,55.849998474121094,8744500.0,27.487499237060547,110528000.0,101.62000274658203,4212600.0,94.06999969482422,10380200.0,13.350000381469727,0.0,5333.97021484375,2081760000.0,45.83000183105469,8558700.0
2016-11-18,53.59000015258789,1768400.0,6775.7998046875,866734900.0,37.00400161743164,26051500.0,19.209999084472656,29121600.0,25.68000030517578,5613600.0,,,2181.89990234375,3572400000.0,55.77000045776367,8741000.0,27.514999389648438,113715600.0,101.30999755859375,4919200.0,93.38999938964844,10032600.0,12.850000381469727,0.0,5321.509765625,1858610000.0,46.2599983215332,7795100.0
2016-11-21,53.720001220703125,3442200.0,6778.0,781736600.0,36.90399932861328,21805000.0,19.489999771118164,22744000.0,25.850000381469727,6480600.0,,,2198.179931640625,3607010000.0,56.099998474121094,8004000.0,27.9325008392334,117058400.0,102.26000213623047,3870800.0,93.41000366210938,8960000.0,12.420000076293945,0.0,5368.85986328125,1745320000.0,46.08000183105469,6651400.0
2016-11-22,54.2400016784668,3741100.0,6819.7001953125,896754300.0,38.23400115966797,28017000.0,19.739999771118164,22219100.0,26.139999389648438,9325400.0,,,2202.93994140625,3957940000.0,57.119998931884766,10268700.0,27.950000762939453,103862000.0,102.88999938964844,4540300.0,93.20999908447266,10403600.0,12.40999984741211,0.0,5386.35009765625,1886800000.0,46.08000183105469,5780600.0
2016-11-23,54.34000015258789,4273300.0,6817.7001953125,773975400.0,38.62799835205078,24459500.0,19.90999984741211,20041300.0,26.290000915527344,10900600.0,,,2204.719970703125,3418640000.0,57.59000015258789,8183600.0,27.8075008392334,109705600.0,101.52999877929688,4658400.0,93.02999877929688,11721700.0,12.430000305175781,0.0,5380.68017578125,1616740000.0,46.34000015258789,5160200.0
2016-11-24,54.46500015258789,2827150.0,6829.2001953125,491417000.0,38.979000091552734,18145000.0,20.019999504089355,18174650.0,26.21500015258789,7099000.0,,,2209.0350341796875,2501620000.0,57.510000228881836,5706200.0,27.877500534057617,77804600.0,101.8499984741211,4151650.0,93.02000045776367,8295100.0,12.385000228881836,0.0,5389.800048828125,1192405000.0,46.579999923706055,3793400.0
2016-11-25,54.59000015258789,1381000.0,6840.7998046875,477578100.0,39.33000183105469,11830500.0,20.1299991607666,16308000.0,26.139999389648438,3297400.0,,,2213.35009765625,1584600000.0,57.43000030517578,3228800.0,27.947500228881836,45903600.0,102.16999816894531,3644900.0,93.01000213623047,4868500.0,12.34000015258789,0.0,5398.919921875,768070000.0,46.81999969482422,2426600.0
2016-11-28,54.97999954223633,4237000.0,6799.5,688383900.0,39.2239990234375,22646000.0,19.989999771118164,22205900.0,25.3799991607666,9962000.0,,,2201.719970703125,3505650000.0,57.59000015258789,8750900.0,27.892499923706055,108776000.0,102.79000091552734,5556900.0,93.76000213623047,14340100.0,13.149999618530273,0.0,5368.81005859375,1625620000.0,46.5,7369600.0
2016-11-29,55.38999938964844,3816900.0,6772.0,772231500.0,37.91400146484375,22196500.0,19.420000076293945,37924400.0,25.389999389648438,6858500.0,,,2204.659912109375,3706560000.0,58.16999816894531,10582900.0,27.864999771118164,114115200.0,102.54000091552734,3886800.0,94.98999786376953,14146900.0,12.899999618530273,0.0,5379.919921875,1788790000.0,46.88999938964844,4885400.0
2016-11-30,54.209999084472656,5207000.0,6783.7998046875,1331987200.0,37.880001068115234,17735500.0,19.530000686645508,26031700.0,26.020000457763672,11881400.0,,,2198.81005859375,5533980000.0,57.970001220703125,9528000.0,27.6299991607666,144649200.0,100.0999984741211,8123500.0,94.0199966430664,11447700.0,13.329999923706055,0.0,5323.68017578125,2064430000.0,46.439998626708984,7904200.0
2016-12-01,54.2599983215332,4413900.0,6752.89990234375,938011500.0,36.375999450683594,25632000.0,18.479999542236328,40713100.0,26.440000534057617,7541900.0,,,2191.080078125,5063740000.0,58.5099983215332,12381600.0,27.372499465942383,148347600.0,99.02999877929688,7123000.0,89.86000061035156,24030700.0,14.069999694824219,0.0,5251.10986328125,2264960000.0,45.75,7435200.0
2016-12-02,54.439998626708984,3087900.0,6730.7001953125,687199300.0,36.29399871826172,20211500.0,18.790000915527344,25887600.0,25.889999389648438,8487000.0,,,2191.949951171875,3779500000.0,57.209999084472656,16870000.0,27.475000381469727,106112000.0,100.5999984741211,4594600.0,90.4800033569336,11718800.0,14.119999885559082,0.0,5255.64990234375,1848930000.0,46.099998474121094,6505100.0
2016-12-05,55.02000045776367,1999300.0,6746.7998046875,790521700.0,37.36000061035156,20361000.0,18.610000610351562,26635500.0,26.09000015258789,5712400.0,,,2204.7099609375,3895230000.0,57.5,7701200.0,27.27750015258789,137298000.0,100.70999908447266,3961800.0,90.98999786376953,8902600.0,12.140000343322754,0.0,5308.89013671875,1798160000.0,45.720001220703125,5256400.0
2016-12-06,55.9900016784668,7616300.0,6779.7998046875,845397500.0,37.16999816894531,16958000.0,19.059999465942383,22267800.0,26.31999969482422,6346400.0,,,2212.22998046875,3855320000.0,57.439998626708984,7035700.0,27.487499237060547,104782000.0,101.55000305175781,4828400.0,90.4000015258789,7787800.0,11.789999961853027,0.0,5333.0,1974850000.0,46.43000030517578,5334500.0
2016-12-07,58.38999938964844,7594000.0,6902.2001953125,1161379200.0,38.630001068115234,27309500.0,20.440000534057617,44735700.0,26.549999237060547,8108300.0,,,2241.35009765625,4501820000.0,58.7599983215332,9094800.0,27.75749969482422,119994800.0,102.80999755859375,4873400.0,91.06999969482422,13240000.0,12.220000267028809,0.0,5393.759765625,2122590000.0,48.650001525878906,10210300.0
2016-12-08,58.54999923706055,4155800.0,6931.60009765625,1019417900.0,38.45800018310547,15970500.0,20.65999984741211,36257400.0,26.979999542236328,8131400.0,,,2246.18994140625,4200580000.0,58.650001525878906,7972500.0,28.030000686645508,108273200.0,102.1500015258789,3993900.0,92.30999755859375,10919500.0,12.640000343322754,0.0,5417.35986328125,2231070000.0,48.04999923706055,6240000.0
2016-12-09,56.7400016784668,3406200.0,6954.2001953125,803052200.0,38.43600082397461,13612500.0,20.5,23978000.0,26.889999389648438,6558600.0,,,2259.530029296875,3884480000.0,58.75,7091300.0,28.487499237060547,137610400.0,103.56999969482422,5040200.0,93.27999877929688,9177600.0,11.75,0.0,5444.5,2038700000.0,49.63999938964844,9850800.0
2016-12-12,56.130001068115234,4155700.0,6890.39990234375,917840600.0,38.486000061035156,12194500.0,20.020000457763672,28676100.0,26.540000915527344,7185300.0,,,2256.9599609375,4034510000.0,58.77000045776367,7736200.0,28.325000762939453,105497600.0,104.72000122070312,4858400.0,92.47000122070312,9355900.0,12.640000343322754,0.0,5412.5400390625,1927560000.0,47.59000015258789,8643500.0
2016-12-13,56.650001525878906,3327200.0,6968.60009765625,905452400.0,39.630001068115234,34119500.0,20.1299991607666,26252400.0,26.760000228881836,6125400.0,,,2271.719970703125,3857590000.0,59.310001373291016,8878100.0,28.797500610351562,174935200.0,105.62999725341797,4508600.0,92.16000366210938,10491300.0,12.720000267028809,0.0,5463.830078125,2085710000.0,47.84000015258789,6147700.0
2016-12-14,56.54999923706055,3298300.0,6949.2001953125,971286400.0,39.737998962402344,20754500.0,20.020000457763672,19489100.0,26.90999984741211,9315300.0,,,2253.280029296875,4406970000.0,58.75,9022900.0,28.797500610351562,136127200.0,104.47000122070312,5007500.0,91.19000244140625,9153700.0,13.1899995803833,0.0,5436.669921875,1974150000.0,47.91999816894531,5293900.0
2016-12-15,57.25,3231800.0,6999.0,1064458500.0,39.51599884033203,16098000.0,20.290000915527344,19453100.0,27.200000762939453,7213300.0,,,2262.030029296875,4168200000.0,57.709999084472656,11837800.0,28.954999923706055,186098000.0,105.30000305175781,4179400.0,88.8499984741211,19215500.0,12.789999961853027,0.0,5456.85009765625,2095910000.0,48.29999923706055,7530800.0
2016-12-16,57.0099983215332,3430900.0,7011.60009765625,1113082800.0,40.49800109863281,18984500.0,20.270000457763672,36643400.0,26.799999237060547,10180100.0,,,2258.070068359375,5920340000.0,57.65999984741211,10611500.0,28.99250030517578,177404400.0,105.87000274658203,7499300.0,88.66999816894531,11341500.0,12.199999809265137,0.0,5437.16015625,3257750000.0,47.630001068115234,9299700.0
2016-12-19,57.79999923706055,1926700.0,7017.2001953125,626061400.0,40.54600143432617,17440500.0,20.350000381469727,23555900.0,27.229999542236328,7136200.0,,,2262.530029296875,3248370000.0,57.650001525878906,6433800.0,29.15999984741211,111117600.0,105.41000366210938,3683800.0,88.93000030517578,10226300.0,11.710000038146973,0.0,5457.43994140625,1685800000.0,48.58000183105469,4729900.0
2016-12-20,58.060001373291016,1410400.0,7044.0,721985200.0,41.757999420166016,23445500.0,20.649999618530273,23018500.0,27.790000915527344,5872600.0,,,2270.760009765625,3298780000.0,57.70000076293945,4888300.0,29.237499237060547,85700000.0,104.9000015258789,4903400.0,89.83999633789062,8434700.0,11.449999809265137,0.0,5483.93994140625,1678040000.0,49.220001220703125,4814600.0
2016-12-21,57.81999969482422,1618100.0,7041.39990234375,600551300.0,41.540000915527344,26038000.0,20.579999923706055,32034500.0,27.690000534057617,3270600.0,,,2265.179931640625,2852230000.0,57.439998626708984,5380500.0,29.264999389648438,95132800.0,104.69999694824219,3245200.0,89.25,9044900.0,11.270000457763672,0.0,5471.43017578125,1493900000.0,49.470001220703125,3827900.0
2016-12-22,58.08000183105469,1103600.0,7063.7001953125,468663000.0,41.689998626708984,15555500.0,23.190000534057617,85870000.0,27.6200008392334,3482300.0,,,2260.9599609375,2876320000.0,57.11000061035156,6777700.0,29.072500228881836,104343600.0,105.3499984741211,2605000.0,86.80000305175781,14404500.0,11.430000305175781,0.0,5447.419921875,1582600000.0,48.689998626708984,3618700.0
2016-12-23,58.02000045776367,1184200.0,7068.2001953125,186159300.0,42.667999267578125,23352500.0,23.260000228881836,27780100.0,27.68000030517578,2275500.0,,,2263.7900390625,2020550000.0,57.0099983215332,4298500.0,29.1299991607666,56998000.0,105.08999633789062,1769300.0,86.79000091552734,6344000.0,11.4399995803833,0.0,5462.68994140625,1144280000.0,48.47999954223633,2914800.0
2016-12-27,58.31999969482422,1609400.0,7087.150146484375,328457300.0,43.90599822998047,29578500.0,23.299999237060547,24214100.0,27.760000228881836,2416100.0,,,2268.8798828125,1987080000.0,56.86000061035156,4186200.0,29.315000534057617,73187600.0,105.12999725341797,1505000.0,87.54000091552734,5228000.0,11.989999771118164,0.0,5487.43994140625,1216870000.0,48.61000061035156,2797800.0
2016-12-28,58.0,1392500.0,7106.10009765625,470755300.0,43.948001861572266,18912500.0,22.780000686645508,24026900.0,27.260000228881836,2906600.0,,,2249.919921875,2392360000.0,56.349998474121094,5548700.0,29.190000534057617,83623600.0,104.62000274658203,1878600.0,87.37000274658203,6421100.0,12.949999809265137,0.0,5438.56005859375,1322130000.0,47.66999816894531,4153600.0
2016-12-29,58.04999923706055,1671900.0,7120.2998046875,383620400.0,42.93600082397461,20225000.0,22.270000457763672,19890500.0,26.729999542236328,5521700.0,,,2249.260009765625,2336370000.0,56.31999969482422,3780900.0,29.1825008392334,60158000.0,104.98999786376953,2438100.0,87.33000183105469,5467100.0,13.369999885559082,0.0,5432.08984375,1264480000.0,47.25,3709300.0
2016-12-30,57.5099983215332,2119800.0,7142.7998046875,316700000.0,42.737998962402344,23213000.0,21.920000076293945,20268900.0,26.969999313354492,4900800.0,,,2238.830078125,2670900000.0,55.52000045776367,8344500.0,28.954999923706055,122345200.0,104.62999725341797,3484000.0,87.80999755859375,7211100.0,14.039999961853027,0.0,5383.1201171875,1550820000.0,46.689998626708984,4495000.0
2017-01-03,58.31999969482422,3004100.0,7177.89990234375,795658400.0,43.39799880981445,29616500.0,22.549999237060547,24962900.0,27.049999237060547,6368500.0,,,2257.830078125,3770530000.0,55.349998474121094,7809300.0,29.037500381469727,115127600.0,104.6500015258789,3741200.0,88.5999984741211,8789400.0,12.850000381469727,0.0,5429.080078125,1886200000.0,46.29999923706055,6737800.0
2017-01-04,58.81999969482422,5540600.0,7189.7001953125,742050400.0,45.39799880981445,56067500.0,22.360000610351562,20426800.0,27.420000076293945,4651800.0,,,2270.75,3764890000.0,55.9900016784668,7796300.0,29.0049991607666,84472400.0,104.8499984741211,3029700.0,90.51000213623047,11490200.0,11.850000381469727,0.0,5477.0,1883360000.0,46.70000076293945,5859600.0
2017-01-05,57.61000061035156,5427200.0,7195.2998046875,768721000.0,45.349998474121094,29558500.0,22.110000610351562,19759400.0,26.639999389648438,8035200.0,,,2269.0,3761820000.0,56.459999084472656,7602300.0,29.15250015258789,88774400.0,104.70999908447266,5087200.0,94.37000274658203,16821500.0,11.670000076293945,0.0,5487.93994140625,1792610000.0,45.88999938964844,6825300.0
2017-01-06,56.77000045776367,4776100.0,7210.10009765625,694323700.0,45.801998138427734,27639500.0,22.040000915527344,17782200.0,26.8700008392334,6093800.0,,,2276.97998046875,3339890000.0,57.130001068115234,8587800.0,29.477500915527344,127007600.0,104.55999755859375,4109700.0,93.88999938964844,7639800.0,11.319999694824219,0.0,5521.06005859375,1710770000.0,46.209999084472656,7260200.0
2017-01-09,56.66999816894531,3329700.0,7237.7998046875,705536400.0,46.25600051879883,19897500.0,22.34000015258789,21537200.0,26.760000228881836,3818000.0,,,2268.89990234375,3217610000.0,58.20000076293945,12640500.0,29.747499465942383,134247600.0,103.45999908447266,5603500.0,94.72000122070312,10829500.0,11.5600004196167,0.0,5531.81982421875,1885500000.0,47.08000183105469,4739100.0
2017-01-10,58.7400016784668,5457800.0,7275.5,933682800.0,45.9739990234375,18300000.0,22.479999542236328,20644300.0,27.06999969482422,5239500.0,,,2268.89990234375,3638790000.0,57.880001068115234,6671800.0,29.77750015258789,97848400.0,101.97000122070312,5399200.0,96.75,14780600.0,11.489999771118164,0.0,5551.81982421875,1796500000.0,48.47999954223633,7483800.0
